Schaffhouse,238,15,223,98,125,292,15,277,109,168,53,5,48,22,26,177,9,168,70,98,62,1,61,17,44
Appenzell Rh.-Ext.,145,6,139,104,35,174,7,167,124,43,37,2,35,27,8,102,4,98,71,27,35,1,34,26,8
Appenzell Rh.-Int.,43,3,40,27,13,49,3,46,30,16,9,2,7,6,1,31,1,30,18,12,9,.,9,6,3
Saint-Gall,1311,72,1239,749,490,1627,78,1549,905,644,285,24,261,161,100,979,40,939,544,395,363,14,349,200,149
Grisons,800,38,762,299,463,1179,46,1133,416,717,148,9,139,65,74,621,22,599,202,397,410,15,395,149,246
Thurgovie,600,35,565,301,264,748,37,711,345,366,79,7,72,44,28,503,24,479,241,238,166,6,160,60,100
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2070,92,1978,1000,978,2622,95,2527,1185,1342,416,28,388,223,165,1613,55,1558,707,851,593,12,581,255,326
Lucerne,1169,45,1124,486,638,1463,45,1418,568,850,250,16,234,118,116,903,25,878,342,536,310,4,306,108,198
Uri,131,7,124,66,58,180,10,170,82,88,19,1,18,9,9,110,5,105,49,56,51,4,47,24,23
Schwytz,330,18,312,211,101,446,18,428,268,160,66,3,63,45,18,253,14,239,148,91,127,1,126,75,51
Obwald,78,4,74,44,30,96,4,92,54,38,8,.,8,7,1,63,3,60,32,28,25,1,24,15,9
Nidwald,96,7,89,58,31,124,7,117,66,51,18,2,16,13,3,83,4,79,42,37,23,1,22,11,11
Zoug,266,11,255,135,120,313,11,302,147,155,55,6,49,31,18,201,4,197,94,103,57,1,56,22,34
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1305,51,1254,502,752,1681,60,1621,605,1016,228,18,210,106,104,1104,26,1078,364,714,349,16,333,135,198
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,24055,1125,22930,11812,11118,31142,1238,29904,14534,15370,5039,309,4730,2712,2018,18376,661,17715,8337,9378,7727,268,7459,3485,3974
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,4847,192,4655,2129,2526,6690,218,6472,2639,3833,940,46,894,512,382,3829,116,3713,1461,2252,1921,56,1865,666,1199
Vaud,2657,96,2561,972,1589,3799,110,3689,1190,2499,433,24,409,210,199,2165,55,2110,673,1437,1201,31,1170,307,863
Valais,878,56,822,523,299,1183,66,1117,711,406,188,10,178,125,53,631,37,594,360,234,364,19,345,226,119
Genève,1312,40,1272,634,638,1708,42,1666,738,928,319,12,307,177,130,1033,24,1009,428,581,356,6,350,133,217
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5719,296,5423,3051,2372,7521,325,7196,3830,3366,1099,91,1008,623,385,4469,159,4310,2245,2065,1953,75,1878,962,916
Berne,3640,171,3469,1967,1502,4794,187,4607,2443,2164,663,57,606,389,217,2869,86,2783,1453,1330,1262,44,1218,601,617
Fribourg,676,47,629,416,213,948,53,895,571,324,143,16,127,83,44,519,27,492,305,187,286,10,276,183,93
Soleure,844,47,797,441,356,1063,51,1012,524,488,150,11,139,95,44,672,31,641,321,320,241,9,232,108,124
Neuchâtel,559,31,528,227,301,716,34,682,292,390,143,7,136,56,80,409,15,394,166,228,164,12,152,70,82
Jura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2948,131,2817,1501,1316,3553,139,3414,1757,1657,594,29,565,318,247,2283,89,2194,1108,1086,676,21,655,331,324
Bâle-Ville,1002,13,989,310,679,1137,13,1124,325,799,264,3,261,95,166,719,9,710,203,507,154,1,153,27,126
Bâle-Campagne,462,17,445,302,143,554,17,537,361,176,113,6,107,78,29,338,7,331,211,120,103,4,99,72,27
Argovie,1484,101,1383,889,494,1862,109,1753,1071,682,217,20,197,145,52,1226,73,1153,694,459,419,16,403,232,171
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3793,139,3654,1915,1739,4597,150,4447,2217,2230,981,50,931,548,383,2671,76,2595,1227,1368,945,24,921,442,479
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3377,200,3177,1796,1381,4400,224,4176,2254,1922,731,57,674,398,276,2513,118,2395,1266,1129,1156,49,1107,590,517
Glaris,105,10,95,51,44,135,11,124,66,58,21,3,18,12,6,77,7,70,33,37,37,1,36,21,15
Schaffhouse,225,10,215,98,117,267,14,253,111,142,41,.,41,20,21,179,9,170,73,97,47,5,42,18,24
Appenzell Rh.-Ext.,135,11,124,89,35,154,12,142,104,38,31,3,28,16,12,100,7,93,70,23,23,2,21,18,3
Appenzell Rh.-Int.,25,1,24,17,7,33,1,32,22,10,6,.,6,5,1,19,1,18,10,8,8,.,8,7,1
Saint-Gall,1399,75,1324,789,535,1769,84,1685,966,719,321,23,298,184,114,1017,43,974,557,417,431,18,413,225,188
Grisons,858,48,810,401,409,1252,54,1198,567,631,198,11,187,90,97,610,24,586,265,321,444,19,425,212,213
Thurgovie,630,45,585,351,234,790,48,742,418,324,113,17,96,71,25,511,27,484,258,226,166,4,162,89,73
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2141,121,2020,1005,1015,2809,129,2680,1322,1358,423,26,397,218,179,1682,78,1604,744,860,704,25,679,360,319
Lucerne,1206,61,1145,455,690,1508,61,1447,557,890,253,12,241,121,120,937,39,898,312,586,318,10,308,124,184
Uri,137,8,129,69,60,199,10,189,98,91,26,2,24,12,12,96,6,90,48,42,77,2,75,38,37
Schwytz,341,21,320,213,107,486,22,464,301,163,54,7,47,32,15,282,12,270,179,91,150,3,147,90,57
Obwald,94,11,83,62,21,130,13,117,83,34,20,2,18,11,7,73,7,66,48,18,37,4,33,24,9
Nidwald,96,10,86,44,42,129,11,118,66,52,22,1,21,11,10,79,8,71,36,35,28,2,26,19,7
Zoug,267,10,257,162,95,357,12,345,217,128,48,2,46,31,15,215,6,209,121,88,94,4,90,65,25
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1230,46,1184,415,769,1572,53,1519,515,1004,271,10,261,95,166,929,25,904,286,618,372,18,354,134,220
